identifier,mol,flag,mol_,cluster,stratify_key
2vti_9,ClC1=CC=CC(=C1C(=O)NC2=C[NH]N=C2C(=O)NC3CCN(CC3)C(=O)COCCOCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd58080>,12,12-1
5tob_20,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCCCCCC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d850>,0,0-1
1hwk_17,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CC[C@@H](O)C[C@@H](O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC(=C4)OCCCC5=C[N](CCCCCCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4101440>,0,0-1
5j8o_3,CC1=C(C=CC=C1COC2=CC=C(CN3CCCCC3C(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Br)C7=CC=CC=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47d50>,10,10-0
3lq5_17,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCCCNC(=O)COC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e44ee0>,6,6-0
5g0i_1,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(OCCCCC[N]3C=C(CNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)N=N3)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506f120>,0,0-1
4im0_24,CN(CCCNC1=NC(=NC=C1C2CCC2)NC3=CC=C(OCCCOCCCCOCCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)C(=O)C7CCC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7ce90>,0,0-1
5g0i_18,ONC(=O)C1=CC=C(CN(CCCCC2=C[N](CCOCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)N=N2)C(=O)NC6=CC=CC=C6)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506f3f0>,0,0-1
2vti_8,ClC1=CC=CC(=C1C(=O)NC2=C[NH]N=C2C(=O)NC3CCN(CC3)C(=O)CCC(=O)NCCCCCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd584e0>,0,0-0
3lq5_13,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44efcb0>,0,0-1
4ci3_20,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dc490>,0,0-0
5wuk_6,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNC(=O)C4=CC=C(C=C4)C5=CN=C(NCC6=CC=CO6)[N]7C=NN=C57)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7ee0>,10,10-0
5tob_9,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2440>,8,8-1
5ehr_21,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCCCCCCN2CCN(CC2)C(=O)CCC(=O)NC3=C(Cl)C(=CC=C3)SC4=NC=C(N=C4N)N5CCC(C)(N)CC5)C(C)(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d670>,0,0-1
4im0_20,CN(CCCNC1=NC(=NC=C1I)NC2=CC=C(OCCCOCCCCOCCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)C=C2)C(=O)C6CCC6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7ccb0>,0,0-1
3mxf_21,CN1C(=O)N(CC2=C[N](CCOCCOCC(=O)NC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)N=N2)C(C6=CC=CC=C6)C7=CC(=CC=C17)C8=C(C)ON=C8C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f7c1350>,0,0-1
5trf_10,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCOCCOCCOCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2030>,0,0-1
6ny4_10,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H](C[C@H]2C(=O)N[C@@H]3CCCC4=CC=CC=C34)NC(=O)COCCOCCOCCOCCOCCOCCOC5=C(F)C(=CC(=C5)F)CNC6=NC(=NC=C6Cl)NC7=C[N](C)N=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59badf0>,3,3-0
5t8e_11,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)C#CC3=CC=C(C=C3)C(=O)NC4C(C)(C)C(OC5=CC=C(C#N)C(=C5)Cl)C4(C)C)C6=CC=CC=C6)C7=CC(=NO7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff674e0>,2,2-1
2vti_15,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCCCCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa40551c0>,0,0-1
3lq5_14,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44ef580>,0,0-1
5l2i_4,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CC4)C(=O)NCCCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=C2N(C8CCCC8)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f70b6c0>,0,0-1
7nq8_6,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd503f0>,0,0-0
2vti_6,ClC1=CC=CC(=C1C(=O)NC2=C[NH]N=C2C(=O)NC3CCN(CC3)C(=O)CCC(=O)NCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1b8580>,0,0-0
4im0_3,CN(CCCNC1=NC(=NC=C1Br)NC2=CC=C(OCCOCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)C=C2)C(=O)C6CCC6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7cee0>,0,0-0
5ehr_15,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCOCCOCCOCCNC(=O)CCC(=O)CCC(=O)NC2=C(Cl)C(=CC=C2)SC3=NC=C(N=C3N)N4CCC(C)(N)CC4)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d260>,0,0-1
3ika_2,COC1=C(NC2=NC=CC(=N2)C3=C[N](C)C4=CC=CC=C34)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)CCOCCOCCOCC(=O)NC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bca30>,0,0-1
5t8e_12,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)C3CN(C3)C4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff67a30>,2,2-1
5vbp_9,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)NCC[N]4C=C(COCCOCCOC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)N=C2C8=CC=C(Cl)C=C8)C,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44fbdf0>,0,0-0
1err_33,CCN(CCCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C(C)(C)C)C(C)(C)C)CCOC3=CC=C(C=C3)C(=O)C4=C(SC5=CC(=CC=C45)O)C6=CC=C(O)C=C6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036a80>,0,0-0
2vti_4,ClC1=CC=CC(=C1C(=O)NC2=C[NH]N=C2C(=O)NC3CCN(CC3)C(=O)CCC(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f98d1c0>,7,7-0
5tob_7,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2710>,0,0-1
1fkh_8,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCC2=CC=C(OC)C(=C2)OC)C3=CC=CC(=C3)OCC(=O)NCCNC(=O)COC4=CC=C(C=C4)N=NC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aaa0c9670>,0,0-1
5p9j_3,NC1=NC=NC2=C1C(=N[N]2C3CCN(CCCCOCCCCOCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)CC3)C7=CC=C(OC8=CC=CC=C8)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59decb0>,0,0-1
5j8o_21,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)NCCNC(=O)CCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Cl)OCC7=CC=CC(=C7)C#N)C8=CC=C9OCCOC9=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47bc0>,0,0-0
5g0i_20,ONC(=O)C1=CC=C(CN(CCCCC2=C[N](CCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)N=N2)C(=O)NC6=CC=CC=C6)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa56c0c60>,0,0-1
6mx8_5,COC1=CC(=CC=C1NC2=NC=C(Cl)C(=N2)NC3=CC=CC=C3[P](C)(C)=O)N4CCC(CC4)NC(=O)CCCCCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCC6=CC=C(C=C6)C7=C(C)N=CS7)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa49513a0>,0,0-1
6ybl_5,C[N]1N=C(C)C(=C1COC2=CC=C(C=C2)N3CCN(CC3)C(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=CC8=C7[N](CCN9CCOCC9)C(=C8CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd507b0>,0,0-1
3hll_19,CC1=CC(=C(Br)C(=O)N1C2=CC(=CC=C2C)C(=O)NCCCCC3=C[N](CCCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)N=N3)OCC7=CC=C(F)C=C7F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bccb0>,0,0-1
5t8e_61,CC1(C)C(NC(=O)C2=CC=C(C=C2)C(=O)NCCCCCCCCCCC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)C(C)(C)C1OC6=CC=C(C#N)C(=C6)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff65620>,0,0-0
3mxf_5,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)NCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)N=C2C7=CC=C(Cl)C=C7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa467d260>,0,0-1
5wuk_3,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCNC(=O)C4=CC=C(C=C4)C5=CN=C(NCC6=CC=CO6)[N]7C=NN=C57)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7d50>,3,3-0
5eu1_7,COC1=CC(=CC(=C1CN2CCN(CCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)CC2)OC)C6=CN(C)C(=O)C7=CN=CC=C67,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46af300>,0,0-0
2gqg_23,CC1=NC(=CC(=N1)N2CCN(CCCCCCOCCCCCOCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)CC2)NC6=NC=C(S6)C(=O)NC7=C(C)C=CC=C7Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa496c760>,0,0-1
6vs3_28,O=C1CCC(N2C(=O)C3=C(C2=O)C(=CC=C3)NCCOCCOCCOCCOCCOCCC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C9=CC=CC=C9)C(=O)C7=C6)C(=O)N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7fcb0>,0,0-0
5vbp_2,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)NCCCCCCCCNC4=CC=CC5=C4C(=O)N(N=N5)C6CCC(=O)NC6=O)N=C2C7=CC=C(Cl)C=C7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44fbb70>,0,0-1
5l2i_3,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CC4)C(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=C2N(C8CCCC8)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f70b760>,0,0-1
2jf9_2,CC/C(C1=CC=CC=C1)=C(C2=CC=C(O)C=C2)/C3=CC=C(OCCN(C)CCOCCOCCOCC(=O)N[C@@H](C(C)C)C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd54350>,0,0-1
6sd9_1,COC1=CC2=C(C=C1OCCCOCCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)N=CC=C2OC6=CC=C(C=C6F)N(C(=O)C7(CC7)C(N)=O)C8=CC=C(F)C=C8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f5ca4e0>,0,0-1
6w8l_11,C[N]1C=C(NC2=NC=C(Cl)C(=N2)NCC3=CC(=CC(=C3F)OCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)F)C=N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7f990>,0,0-0
3hll_3,CC1=CC(=C(Br)C(=O)N1C2=CC(=CC=C2C)C(=O)NCCOCCOCCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)OCC6=CC=C(F)C=C6F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bc490>,0,0-1
5tob_3,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d8f0>,0,0-1
5wn8_4,O\N=C(/NC1=CC=C(F)C(=C1)Br)C2=NON=C2NCCNCCOCCOCCOCC(=O)NC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7850>,13,13-0
2euf_19,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CC4)CC5=C[N](CCOCCOCCOCCNC(=O)CCC(=O)NC(C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC7=CC=C(C=C7)C8=C(C)N=CS8)C(C)(C)C)N=N5)N=C2N(C9CCCC9)C1=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44fe3a0>,2,2-0
3k6p_12,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCOCCOCCOCCN[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1adad0>,0,0-1
4qnq_48,CN(CCCNC1=CC=CC2=C1C(=O)N(C3CCC(=O)NC3=O)C2=O)CC[C@@H](CSC4=CC=CC=C4)NC5=CC=C(C=C5[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C6=CC=C(C=C6)N7CCN(CC7)CC8=C(CCC(C)(C)C8)C9=CC=C(Cl)C=C9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4643da0>,0,0-1
3k6p_19,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCOCCOCCOCCOCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1ade40>,0,0-0
3mxf_13,CN1C(=O)N(CCCCC(=O)NC2=CC=CC3=C2CN(C4CCC(=O)NC4=O)C3=O)C(C5=CC=CC=C5)C6=CC(=CC=C16)C7=C(C)ON=C7C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f7c14e0>,0,0-1
4ci3_19,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dc440>,0,0-1
5vbp_20,CC1=NN=C2COCC3=C(SC(=C3CC4=CC=CC=C4)C#CC5=C[N](N=C5)C6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)[N]12,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44fb210>,0,0-0
3lq5_19,O=C(COC1=CC=CC2=C1C(=O)N(C3CCC(=O)NC3=O)C2=O)NCCOCCOCC(=O)N4CCN(CC4)CC5=CC=C(NC(=O)C6=N[NH]C=C6NC7=C8C=C[NH]C8=NC=N7)C=C5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e44e90>,0,0-1
5g0j_6,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(OCCCCCC[N]3C=C(CCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)N=N3)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa471f670>,0,0-1
4qnq_16,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCCC(=O)N(C)CC[C@H](CSC2=CC=CC=C2)NC3=CC=C(C=C3[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C4=CC=C(C=C4)N5CCN(CC5)CC6=C(CCC(C)(C)C6)C7=CC=C(Cl)C=C7)C(C)(C)C)C8=CC=C(C=C8)C9=C(C)N=CS9,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4504440>,3,3-0
2euf_12,CC(=O)C1=C(C)C2=C(N=C(NC3=CC=C(C=N3)N4CCN(CC4)CC5=C[N](CCCCC#CC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5)N=C2)N(C9CCCC9)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd67170>,0,0-1
3pe1_1,ClC1=CC=CC(=C1)NC2=C3C=CN=CC3=C4C=CC(=CC4=N2)C(=O)OCCC5=C[N](CC(=O)NC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa467dcb0>,0,0-1
3mxf_40,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)NCCC4=CC=C(C=C4)N=NC5=CC=C(NC(=O)COC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)C=C5)N=C2C9=CC=C(Cl)C=C9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415e530>,0,0-1
5uiu_9,CC[C@H]1[C@@H](COC2=C3C=C(OC)C(=CC3=C(C=N2)C#CCCCCCCCCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C(N)=O)NC(=O)[C@H]1F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa55cd7b0>,0,0-1
6nuq_10,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C[C@H](NC(=O)C3=CC4=CC(=CC=C4[NH]3)C(F)(F)[P](O)(O)=O)C(=O)N12)C(=O)CCC[N]5C=C(C=N5)C#CC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C(=O)NC(C9=CC=CC=C9)C%10=CC=CC=C%10,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43d5030>,1,1-1
3krr_3,COC1=CC(=CC=C1OCCCN2CCN(CCCCCCCCCC(=O)NC3=CC=CC4=C3CN(C5CCC(=O)NC5=O)C4=O)CC2)C6=CN=C7C=CC=C(C8=CC(=C(CN9CC[S](=O)(=O)CC9)C(=C8)F)F)C7=N6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44ef080>,0,0-0
6ybk_6,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1af440>,0,0-0
1ej1_7,NC1=NC2=C(C(=O)N1)[N+](=C[N]2[C@H]3O[C@@H](CO[P](O)(=O)O[P](O)(=O)NCCCCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)[C@H](O)[C@@H]3O)CC7=CC=C(F)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036210>,0,0-0
5l2i_8,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCCCCN2CCN(CC2)C3=CC=C(NC4=NC=C5C(=C(C(C)=O)C(=O)N(C6CCCC6)C5=N4)C)N=C3)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f70b620>,0,0-1
4qnq_61,CN[C@@H](C)C(=O)N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC(=CC=C4)OCCCCCC(=O)N5CCN(CC[C@H](CSC6=CC=CC=C6)NC7=CC=C(C=C7[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C8=CC=C(C=C8)N9CCN(CC9)CC%10=C(CCC(C)(C)C%10)C%11=CC=C(Cl)C=C%11)CC5,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46e8f80>,4,4-0
3lq5_15,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCCCCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44ef0d0>,0,0-1
5t8e_7,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a710>,2,2-1
5eu1_5,COC1=CC(=CC(=C1CN(C)CC(=O)NCCOCCOCCNC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)OC)C5=CN(C)C(=O)C6=CN=CC=C56,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46afdf0>,12,12-1
